"id","name","slug","created_at","updated_at","deleted_at","districtId","latitude","longitude"
166,"Kültür","kultur","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
174,"Ulus","ulus","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
176,"Vişnezade","visnezade","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
181,"Anadolu Kavağı","anadolu-kavagi","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
187,"Anadolu Hisarı","anadolu-hisari","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
191,"Fatih","fatih","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
197,"Gümüşsuyu","gumussuyu","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
200,"Ortaçeşme","ortacesme","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
208,"Mahmutşevketpaşa","mahmutsevketpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
209,"Örnekköy","ornekkoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
218,"Yalıköy","yalikoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
220,"Zerzavatçı","zerzavatci","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
227,"Gürpınar","gurpinar","2018-05-28 11:47:03","2018-05-28 11:47:03",,12,,
229,"Bedrettin ","bedrettin","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
237,"Asmalı Mescit ","asmali-mescit","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
243,"Bereketzade ","bereketzade","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
246,"Evliya Çelebi ","evliya-celebi","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
253,"Kamer Hatun ","kamer-hatun","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
261,"Kaptanpaşa ","kaptanpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
263,"Kuloğlu ","kuloglu","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
271,"Tomtom ","tomtom","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
273,"Sururi Mehmet Efendi ","sururi-mehmet-efendi","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
282,"Yahya Kahya ","yahya-kahya","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
283,"Dizdariye","dizdariye","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
291,"Kumburgaz","kumburgaz","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
292,"Mimaroba","mimaroba","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
301,"19 Mayıs","19-mayis","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
304,"Bahşayiş","bahsayis","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
310,"Gümüşpınar","gumuspinar","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
312,"Ferhatpaşa","ferhatpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
321,"Hisarbeyli","hisarbeyli","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
322,"Elbasan","elbasan","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
329,"Kızılcaali","kizilcaali","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
330,"Muratbey Merkez","muratbey-merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
339,"Ekşioğlu","eksioglu","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
342,"Güngören","gungoren","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
348,"Merkez","merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
350,"Koçullu","kocullu","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
358,"Nişantepe","nisantepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
360,"Soğukpınar","sogukpinar","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
368,"Nine Hatun","nine-hatun","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
369,"Kemer","kemer","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
376,"Yavuz Selim","yavuz-selim","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
378,"Mimar Sinan","mimar-sinan","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
385,"Balıkyolu","balikyolu","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
387,"Çınar","cinar","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
396,"İncirtepe","incirtepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
397,"İstiklal","istiklal","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
408,"Örnek","ornek","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
410,"Piri Reis","piri-reis","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
417,"Üçevler","ucevler","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
420,"Yenikent","yenikent","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
427,"Düğmeciler","dugmeciler","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
428,"Emniyettepe","emniyettepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
438,"Mithatpaşa","mithatpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
439,"Nişancı","nisanci","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
448,"Alemdar","alemdar","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
450,"Aksaray","aksaray","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
458,"Emin Sinan","emin-sinan","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
459,"Cerrahpaşa","cerrahpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
468,"Hoca Gıyasettin","hoca-giyasettin","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
470,"Hırka-I Şerif","hirka-i-serif","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
478,"Mevlanakapı","mevlanakapi","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
479,"Mimar Hayrettin","mimar-hayrettin","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
488,"Rüstempaşa","rustempasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
489,"Silivrikapı","silivrikapi","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
493,"Sultan Ahmet","sultan-ahmet","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
499,"Taya Hatun","taya-hatun","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
504,"Karadeniz","karadeniz","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
505,"Bağlarbaşı","baglarbasi","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
514,"Pazariçi","pazarici","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
517,"Akıncılar","akincilar","2018-05-28 11:47:03","2018-05-28 11:47:03",,22,,
523,"Yıldıztabya","yildiztabya","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
524,"Güneştepe","gunestepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,22,,
533,"Mehmet Nesih Özmen","mehmet-nesih-ozmen","2018-05-28 11:47:03","2018-05-28 11:47:03",,22,,
101,"Soğanlı","soganli","2018-05-28 11:47:03","2018-05-28 11:47:03",,6,,
94,"Çobançeşme","cobancesme","2018-05-28 11:47:03","2018-05-28 11:47:03",,6,,
105,"Ataköy 2-5-6. Kısım","atakoy-2-5-6-kisim","2018-05-28 11:47:03","2018-05-28 11:47:03",,7,,
108,"Basınköy","basinkoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,7,,
115,"Zuhuratbaba","zuhuratbaba","2018-05-28 11:47:03","2018-05-28 11:47:03",,7,,
118,"Osmaniye","osmaniye","2018-05-28 11:47:03","2018-05-28 11:47:03",,7,,
125,"Altınşehir","altinsehir","2018-05-28 11:47:03","2018-05-28 11:47:03",,8,,
129,"Muratpaşa","muratpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
136,"Ziya Gökalp","ziya-gokalp","2018-05-28 11:47:03","2018-05-28 11:47:03",,8,,
141,"Cevatpaşa","cevatpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
146,"Ortamahalle","ortamahalle","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
150,"Yıldırım","yildirim","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
156,"Arnavutköy","arnavutkoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
164,"Levent","levent","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
167,"Mecidiye","mecidiye","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
175,"Ortaköy","ortakoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
177,"Akbaba","akbaba","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
185,"Çengeldere","cengeldere","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
186,"Çiftlik","ciftlik","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
194,"Göllü","gollu","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
201,"İshaklı","ishakli","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
205,"Merkez","merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
211,"Poyrazköy","poyrazkoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
215,"Yavuz Selim","yavuz-selim","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
219,"Soğuksu","soguksu","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
223,"Cumhuriyet","cumhuriyet","2018-05-28 11:47:03","2018-05-28 11:47:03",,12,,
228,"Sahil","sahil","2018-05-28 11:47:03","2018-05-28 11:47:03",,12,,
235,"Bülbül ","bulbul","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
240,"Çukur ","cukur","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
245,"Gümüşsuyu ","gumussuyu","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
247,"Kadımehmet Efendi","kadimehmet-efendi","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
255,"Keçeci Piri ","kececi-piri","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
257,"Kemankeş Karamustafapaşa","kemankes-karamustafapasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
266,"Piyalepaşa ","piyalepasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
268,"Örnektepe ","ornektepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
275,"Ahmediye","ahmediye","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
277,"Yenişehir ","yenisehir","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
286,"Çakmaklı","cakmakli","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
289,"Karaağaç","karaagac","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
295,"Murat Çesme","murat-cesme","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
299,"Ulus","ulus","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
306,"Çiftlikköy","ciftlikkoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
308,"Çakıl","cakil","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
316,"Ferhatpaşa Sb","ferhatpasa-sb","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
320,"Karacaköy Merkez","karacakoy-merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
325,"Kaleiçi","kaleici","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
332,"Oklalı","oklali","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
335,"Örencik","orencik","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
343,"Aydınlar","aydinlar","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
345,"Alemdağ","alemdag","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
352,"Hamidiye","hamidiye","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
356,"Reşadiye","resadiye","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
362,"Taşdelen","tasdelen","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
367,"Sultançiftliği","sultanciftligi","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
374,"Turgut Reis","turgut-reis","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
379,"Akçaburgaz","akcaburgaz","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
382,"Battalgazi","battalgazi","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
388,"Cumhuriyet","cumhuriyet","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
392,"Esenkent ","esenkent","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
398,"Koza","koza","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
401,"Orhan Gazi","orhan-gazi","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
406,"Sultaniye","sultaniye","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
411,"Süleymaniye","suleymaniye","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
419,"Yunus Emre","yunus-emre","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
421,"Ağaçlı","agacli","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
429,"Esentepe","esentepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
431,"Göktürk Merkez","gokturk-merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
440,"Pirinççi","pirincci","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
443,"Mimar Sinan","mimar-sinan","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
449,"Topçular","topcular","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
455,"Ayvansaray","ayvansaray","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
461,"Cankurtaran","cankurtaran","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
464,"Hobyar","hobyar","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
469,"İskenderpaşa","iskenderpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
476,"Kemalpaşa","kemalpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
484,"Mimar Kemalettin","mimar-kemalettin","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
486,"Molla Fenari","molla-fenari","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
495,"Seyyid Ömer","seyyid-omer","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
498,"Sümbül Efendi","sumbul-efendi","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
508,"Yavuz Sultan Selim","yavuz-sultan-selim","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
509,"Zeyrek","zeyrek","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
515,"Sarıgöl","sarigol","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
520,"Merkez","merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
528,"Güven","guven","2018-05-28 11:47:03","2018-05-28 11:47:03",,22,,
530,"Merkez","merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,22,,
537,"Eğitim","egitim","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
540,"Fikirtepe","fikirtepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
546,"Koşuyolu","kosuyolu","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
547,"19 Mayıs","19-mayis","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
556,"Çağlayan","caglayan","2018-05-28 11:47:03","2018-05-28 11:47:03",,24,,
557,"Emniyet Evleri","emniyet-evleri","2018-05-28 11:47:03","2018-05-28 11:47:03",,24,,
106,"Yıldıztepe","yildiztepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,5,,
116,"Güvercintepe","guvercintepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,8,,
126,"Vatan","vatan","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
135,"Cevatpaşa","cevatpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
145,"Altıntepsi","altintepsi","2018-05-28 11:47:03","2018-05-28 11:47:03",,9,,
155,"Cihannüma","cihannuma","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
163,"Nisbetiye","nisbetiye","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
168,"Yıldız","yildiz","2018-05-28 11:47:03","2018-05-28 11:47:03",,10,,
178,"Anadolufeneri","anadolufeneri","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
188,"Alibahadır","alibahadir","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
202,"İncirköy","incirkoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
210,"Tokatköy","tokatkoy","2018-05-28 11:47:03","2018-05-28 11:47:03",,11,,
221,"Barış","baris","2018-05-28 11:47:03","2018-05-28 11:47:03",,12,,
231,"Dereağzı","dereagzi","2018-05-28 11:47:03","2018-05-28 11:47:03",,12,,
241,"Çatma Mescit ","catma-mescit","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
248,"Hüseyinağa ","huseyinaga","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
262,"Kocatepe ","kocatepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
272,"Şahkulu ","sahkulu","2018-05-28 11:47:03","2018-05-28 11:47:03",,13,,
281,"Alkent 2000","alkent-2000","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
294,"Güzelce","guzelce","2018-05-28 11:47:03","2018-05-28 11:47:03",,14,,
303,"Başak","basak","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
314,"Fatih","fatih","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
323,"Hallaçlı","hallacli","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
333,"Nakkaş","nakkas","2018-05-28 11:47:03","2018-05-28 11:47:03",,15,,
341,"Çamlık","camlik","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
353,"Hüseyinli","huseyinli","2018-05-28 11:47:03","2018-05-28 11:47:03",,16,,
365,"Çifte Havuzlar","cifte-havuzlar","2018-05-28 11:47:03","2018-05-28 11:47:03",,17,,
375,"Akevler","akevler","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
386,"Barbaros Hayrettin Paşa","barbaros-hayrettin-pasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
395,"İnönü","inonu","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
409,"Mehterçeşme","mehtercesme","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
418,"Yeşilkent","yesilkent","2018-05-28 11:47:03","2018-05-28 11:47:03",,18,,
430,"Güzeltepe","guzeltepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
437,"Merkez","merkez","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
445,"Silahtarağa","silahtaraga","2018-05-28 11:47:03","2018-05-28 11:47:03",,19,,
456,"Balabanağa","balabanaga","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
462,"Derviş Ali","dervis-ali","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
472,"Kalenderhane","kalenderhane","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
483,"Karagümrük","karagumruk","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
494,"Şehremini","sehremini","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
506,"Yedikule","yedikule","2018-05-28 11:47:03","2018-05-28 11:47:03",,20,,
516,"Yeni Mahalle","yeni-mahalle","2018-05-28 11:47:03","2018-05-28 11:47:03",,21,,
529,"Tozkoparan","tozkoparan","2018-05-28 11:47:03","2018-05-28 11:47:03",,22,,
536,"Caddebostan","caddebostan","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
543,"Caferağa","caferaga","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
551,"Osmanağa","osmanaga","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
565,"Ortabayır","ortabayir","2018-05-28 11:47:03","2018-05-28 11:47:03",,24,,
573,"Cevizli","cevizli","2018-05-28 11:47:03","2018-05-28 11:47:03",,25,,
584,"Petrol Iş","petrol-is","2018-05-28 11:47:03","2018-05-28 11:47:03",,25,,
594,"Yunus","yunus","2018-05-28 11:47:03","2018-05-28 11:47:03",,25,,
605,"Fevzi Çakmak","fevzi-cakmak","2018-05-28 11:47:03","2018-05-28 11:47:03",,26,,
613,"Yarımburgaz","yarimburgaz","2018-05-28 11:47:04","2018-05-28 11:47:04",,26,,
621,"Küçükyalı Merkez","kucukyali-merkez","2018-05-28 11:47:04","2018-05-28 11:47:04",,27,,
634,"Yalı","yali","2018-05-28 11:47:04","2018-05-28 11:47:04",,27,,
643,"Esenler","esenler","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
653,"Ramazanoğlu","ramazanoglu","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
662,"Yeşilbağlar","yesilbaglar","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
677,"Meclis","meclis","2018-05-28 11:47:04","2018-05-28 11:47:04",,29,,
687,"Ayazağa","ayazaga","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
697,"Demirciköy","demircikoy","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
705,"Kumköy","kumkoy","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
719,"Reşitpaşa","resitpasa","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
730,"Beyciler","beyciler","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
738,"Çeltik","celtik","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
745,"Küçük Kılıçlı ","kucuk-kilicli","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
754,"Semizkumlar","semizkumlar","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
763,"Adil","adil","2018-05-28 11:47:04","2018-05-28 11:47:04",,32,,
776,"Yavuz Selim","yavuz-selim","2018-05-28 11:47:04","2018-05-28 11:47:04",,32,,
787,"Zübeyde Hanım","zubeyde-hanim","2018-05-28 11:47:04","2018-05-28 11:47:04",,33,,
795,"Bozgoca","bozgoca","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
808,"Darlık","darlik","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
820,"İsaköy","isakoy","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
833,"Kumbaba","kumbaba","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
845,"Sofular","sofular","2018-05-28 11:47:04","2018-05-28 11:47:04",,34,,
853,"Fulya","fulya","2018-05-28 11:47:04","2018-05-28 11:47:04",,35,,
865,"İzzet Paşa","izzet-pasa","2018-05-28 11:47:04","2018-05-28 11:47:04",,35,,
876,"Teşvikiye","tesvikiye","2018-05-28 11:47:04","2018-05-28 11:47:04",,35,,
887,"Fatih","fatih","2018-05-28 11:47:04","2018-05-28 11:47:04",,36,,
894,"Yayla","yayla","2018-05-28 11:47:04","2018-05-28 11:47:04",,36,,
906,"Atakent","atakent","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
912,"Mehmet Akif","mehmet-akif","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
920,"Ihlamurkuyu","ihlamurkuyu","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
929,"Tantavi","tantavi","2018-05-28 11:47:04","2018-05-28 11:47:04",,37,,
939,"Altunizade","altunizade","2018-05-28 11:47:04","2018-05-28 11:47:04",,38,,
949,"İcadiye","icadiye","2018-05-28 11:47:04","2018-05-28 11:47:04",,38,,
959,"Mehmet Akif Ersoy","mehmet-akif-ersoy","2018-05-28 11:47:04","2018-05-28 11:47:04",,38,,
971,"Çırpıcı","cirpici","2018-05-28 11:47:04","2018-05-28 11:47:04",,39,,
982,"Cücük","cucuk","2018-05-28 11:47:04","2018-05-28 11:47:04",,40,,
991,"Çınar","cinar","2018-05-28 11:47:04","2018-05-28 11:47:04",,40,,
1001,"Uzunlar","uzunlar","2018-05-28 11:47:04","2018-05-28 11:47:04",,40,,
1010,"Yeşiltepe","yesiltepe","2018-05-28 11:47:04","2018-05-28 11:47:04",,40,,
1021,"Aydınlıkevler","aydinlikevler","2018-05-28 11:47:04","2018-05-28 11:47:04",,41,,
534,"Hasanpaşa","hasanpasa","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
549,"Sahrayıcedit","sahrayicedit","2018-05-28 11:47:03","2018-05-28 11:47:03",,23,,
567,"Nurtepe","nurtepe","2018-05-28 11:47:03","2018-05-28 11:47:03",,24,,
575,"Telsizler","telsizler","2018-05-28 11:47:03","2018-05-28 11:47:03",,24,,
585,"Gümüşpınar","gumuspinar","2018-05-28 11:47:03","2018-05-28 11:47:03",,25,,
593,"Cumhuriyet","cumhuriyet","2018-05-28 11:47:03","2018-05-28 11:47:03",,26,,
606,"Küçükçekmece Ikitelliosb","kucukcekmece-ikitelliosb","2018-05-28 11:47:04","2018-05-28 11:47:04",,26,,
615,"Altayçeşme","altaycesme","2018-05-28 11:47:04","2018-05-28 11:47:04",,27,,
623,"Girne","girne","2018-05-28 11:47:04","2018-05-28 11:47:04",,27,,
632,"Çamçeşme","camcesme","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
646,"Göçbeyli","gocbeyli","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
655,"Kaynarca","kaynarca","2018-05-28 11:47:04","2018-05-28 11:47:04",,28,,
666,"Eyüp Sultan","eyup-sultan","2018-05-28 11:47:04","2018-05-28 11:47:04",,29,,
680,"Merve","merve","2018-05-28 11:47:04","2018-05-28 11:47:04",,29,,
696,"Emirgan","emirgan","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
710,"Maden","maden","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
716,"Rumeli Kavağı","rumeli-kavagi","2018-05-28 11:47:04","2018-05-28 11:47:04",,30,,
727,"Balaban","balaban","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
737,"Çayırdere","cayirdere","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
746,"Fevzipaşa","fevzipasa","2018-05-28 11:47:04","2018-05-28 11:47:04",,31,,
757,"Fatih ","fatih","2018-05-28 11:47:04","2018-05-28 11:47:04",,32,,
